10,0.3257842,0.11280016723352
11,0.224020466666667,0.110630946882748
12,0.255498433333333,0.0662602573325318
13,0.2677806,0.0597904758740052
14,0.235860333333333,0.0221954710827082
15,0.250490133333333,0.0288146897797518
16,0.207021333333333,0.0860563354167683
17,0.302678466666667,0.133405213220636
18,0.1511053,0.0321743785846751
19,0.206826566666667,0.0162354051841441
20,0.1700658,0.0727509528105303
21,0.240174866666667,0.0686781101665832
22,0.160717633333333,0.032642511160959
23,0.2096117,0.0684656694411878
24,0.257312366666667,0.0546125301319517
25,0.242942566666667,0.0412536252114082
26,0.196975833333333,0.0146901303378606
27,0.161911533333333,0.043939097085208
28,0.233143933333333,0.0392835304172542
29,0.253457,0.0318837546716192
30,0.2096326,0.0713839079681829
