,0.0001,0.000316227766016838,0.0010000000000000002,0.0031622776601683803,0.010000000000000004,0.031622776601683805,0.10000000000000003,0.3162277660168381,1.0000000000000007
0,0.9996861456324649,0.9998419708593892,0.9997579238416516,0.9952607649628398,0.999823150458171,0.9999887458004039,0.9999623284661453,0.9998687845672509,0.9996162979125527
1,0.9998723139457063,0.9978916207383532,0.9998779216618756,0.9998184168551778,0.9998088683852056,0.9999649268898999,0.9997392622608391,0.9999752829853089,0.9999898455003576
2,0.9998879709373117,0.9991085545828066,0.9998211865018223,0.9999204597308156,0.9999501910667737,0.9996899944691348,0.9999845867000077,0.999956314364568,0.9999961429423603
3,0.9959160015049795,0.9998669988306563,0.9995346255305543,0.9999666131343438,0.9999195433537844,0.9995515257411183,0.9998586195324948,0.9999887594148931,0.999996583418039
4,0.9993879732095501,0.9989415033519112,0.9995339983391769,0.9993531121815853,0.9995097174140478,0.9994546182804749,0.9999229987040659,0.9999819134933936,0.9999942572539778
5,0.9944225826987979,0.9974915977128812,0.9997623068181803,0.9999632544132857,0.999541396564749,0.9999870251116972,0.999975123854399,0.9999702631787485,0.9999732497135744
6,0.9986007810070398,0.9996179021881908,0.9996621847138986,0.9999700872334589,0.9999195801427684,0.9999935478076484,0.9999733322411294,0.9999568464507864,0.9999964134512938
7,0.9980775651828072,0.9995024285040266,0.9993925656000644,0.9995282503312695,0.9999633721882387,0.9998368611252297,0.999981791165476,0.9999715244942214,0.9999552386922584
8,0.9988499273774686,0.9995942105671392,0.9992950368590859,0.9997488990028136,0.9983589644915868,0.9999878736104988,0.9996843205255307,0.999891436559971,0.9999817717245711
