5.0,0.46980856666666665,0.02656711554466033
6.0,0.787197667,0.02810062413051292
7.0,1.4216515336666664,0.059951438830239956
8.0,3.044600533,1.0839736232209805
9.0,3.3441864,0.048216994370450024
10.0,4.625436299333333,0.03266516018007237
11.0,6.185248666333334,0.07755265690713725
12.0,8.542848633666667,0.049514119682731964
13.0,11.927763333,1.0222293773636912
14.0,15.997008333333332,1.0887995379387958
15.0,23.218515766666666,1.5203765809347451
16.0,27.676768,0.5750520317811957
17.0,35.4586167,0.6255172087204253
18.0,45.09598766666667,3.485997857227098
19.0,51.67458313333333,1.1607881171175636
20.0,63.21135413333334,2.3332593873356666
21.0,83.0972724,4.352409962602544
22.0,95.01643089966667,3.689898953919769
23.0,97.67538169966667,1.5968881515384112
24.0,125.62227296633334,5.17530874781712
