5.0,0.026000699666666665,0.018891113306483562
6.0,0.028682866333333334,0.0018194994910140357
7.0,0.05005996666666667,0.021987901178678545
8.0,0.093305867,0.05666935122154803
9.0,0.0746645,0.015267439758852858
10.0,0.04751819999999999,0.03938934531206378
11.0,0.04609486666666667,0.014111450637455149
12.0,0.040205733333333334,0.0062618449648113575
13.0,0.045816166,0.01344017291174734
14.0,0.03119716633333333,0.02110058388698048
15.0,0.09623456666666667,0.04805857976483838
16.0,0.06634889966666667,0.037656330536241844
17.0,0.14858956666666667,0.035756970272987805
18.0,0.09670889966666667,0.01713276318803246
19.0,0.08220333333333334,0.023519971413289056
20.0,0.12051299966666666,0.031538360027978635
21.0,0.08642846633333334,0.025241618077954123
22.0,0.08024976666666667,0.03069905133621124
23.0,0.0542717,0.022418362092713195
24.0,0.04107003333333333,0.017700367962371105
25.0,0.040836866666666666,0.022698427622708437
26.0,0.06623706633333333,0.006899883660758373
27.0,0.058491933999999995,0.014325953731604293
28.0,0.06641913333333334,0.03391346955331072
29.0,0.04809313366666667,0.01741135242753418
30.0,0.042826,0.02365230165205915
