,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(3, 0)","(3, 1)","(3, 2)","(4, 0)","(4, 1)","(4, 2)","(5, 0)","(5, 1)","(5, 2)","(6, 0)","(6, 1)","(6, 2)","(7, 0)","(7, 1)","(7, 2)","(8, 0)","(8, 1)","(8, 2)","(9, 0)","(9, 1)","(9, 2)","(10, 0)","(10, 1)","(10, 2)","(11, 0)","(11, 1)","(11, 2)","(12, 0)","(12, 1)","(12, 2)","(13, 0)","(13, 1)","(13, 2)","(14, 0)","(14, 1)","(14, 2)","(15, 0)","(15, 1)","(15, 2)","(16, 0)","(16, 1)","(16, 2)","(17, 0)","(17, 1)","(17, 2)","(18, 0)","(18, 1)","(18, 2)","(19, 0)","(19, 1)","(19, 2)","(20, 0)","(20, 1)","(20, 2)","(21, 0)","(21, 1)","(21, 2)","(22, 0)","(22, 1)","(22, 2)","(23, 0)","(23, 1)","(23, 2)","(24, 0)","(24, 1)","(24, 2)","(25, 0)","(25, 1)","(25, 2)","(26, 0)","(26, 1)","(26, 2)","(27, 0)","(27, 1)","(27, 2)","(28, 0)","(28, 1)","(28, 2)","(29, 0)","(29, 1)","(29, 2)"
0,1.763269009308867,4.190491189330575,3.4509619476996813,2.6659755747305702,1.4538493647699784,5.72700345374026,1.9612095859778647,2.925315801556848,6.015384257334472,2.267094715321212,0.5747638154674681,3.2607261110901917,2.5970266361014547,2.4869420816887304,5.789971492778673,2.2424999897943847,3.2197582487523277,3.4134815353264005,2.65308280311629,2.343417367774156,5.775156946427009,2.1741944722996545,2.479886183588329,6.036754910820748,1.0756583197557732,2.7819225024699796,4.340166764242591,1.3872739110830707,3.962990783687038,4.963784087751307,4.107053610770632,4.677563954477665,4.518483489614606,1.5218260934403887,2.207715143591705,4.880624370649228,2.9361870359513125,1.3637744186904397,2.58162646941706,2.1253971962081146,3.4878330721392907,5.511866646148891,3.1978313915037293,4.213618854646232,4.59396675060916,2.1558676305206665,2.862134692508021,4.187151481883908,0.8126797895075182,3.3630667835714454,5.070601596150447,2.783371345293658,3.157228590906798,2.399633175531962,2.5682350472055164,3.454656997026929,4.450265229825597,2.592226034284945,5.012866918848995,2.774108204701295,3.6622487875578122,3.3443927131307016,4.625564831723978,1.7382866790572156,4.665942531895705,4.398224878499473,3.467580596236826,4.933850153756337,1.9917937915795538,0.8379547441815927,3.006500743152315,3.458409584974448,2.098434359154132,2.319949671898806,4.962048604741968,2.593284426612245,5.168200656231877,3.6140152720451857,0.6323887964672144,2.5319492069139518,3.0455873635762862,2.109891923911552,5.764579601182763,4.629445236533502,3.5505556734533297,3.425869988741167,4.656019339317014,3.8293044083872925,3.3489935608516594,3.6095886640192396
1,2.8038918703503963,3.945171246348666,3.18411211764619,1.5603050916831607,1.0156340125431194,5.641471970748907,3.3101649638841892,2.6013482473537866,5.118733138266498,1.225723603383082,3.2391177827837825,3.8013545044632746,3.6184345519096643,1.1633782579377705,4.39611582737193,-0.29214613421394164,2.9352152907529794,3.3692984760177196,2.258340305309752,1.6342625074766177,4.876631208865641,2.869741793757857,3.8323805915826994,4.386348284200264,2.5432086393654463,1.7038007579500334,3.933974017719994,0.8000190878499678,4.224383960730194,3.4581625219799275,3.27965004028148,6.647883177315388,6.32049818798745,0.23040993616632505,2.437410471210305,4.318715107039398,3.9751061497100553,0.9748886796085131,3.1347290038238502,3.3204216371715356,3.2522068611352233,4.345448301859419,3.846941150352354,3.2405752685969085,2.4720433666778607,0.3705389804655209,3.456065262229806,6.00506933693651,1.899902074801437,5.302008921825993,3.5597452362185953,3.707753680638823,2.5702769039620583,3.6404493050140383,2.2306236995876922,5.673976010426874,2.849486364810422,2.510906265570645,5.072500056107424,3.2316034864318084,3.3507768609728537,4.446370523086573,4.492297040349209,2.1821209739647136,6.104507811191033,1.8306198879758189,3.1574099863522602,4.582359181642132,1.6640784728942744,1.04663279968242,4.057071262297239,2.1744817209668996,1.7379334073577124,2.3499632684217953,5.688026560093629,1.0564836966777669,4.681504409768018,3.834431458934576,0.16475122589361257,2.4862023060764114,1.997803679195152,1.038967215812622,3.9792713304855654,5.187632149144749,2.5711431723058173,4.931158868664829,6.147928849371802,3.8345206238636442,3.529374558737498,5.569569522356682
2,3.283615757056353,5.67822356441818,1.9467536672028756,1.6473126912237714,2.47442457052851,4.828800656931515,2.2648176435028664,3.4599752470121192,6.519154420762508,1.5694897393820293,3.0604541552828977,1.7829800583598316,3.909545892337242,0.7454247062462971,3.622838390154683,0.2193890903396537,3.7834271365187906,2.1276499225310297,2.9461876913133227,0.692466678481068,5.549838847077311,3.5245156103882986,4.8703639509668,5.959006456860951,2.0283756309539536,3.9380596997448065,6.13524946796204,1.1778556659138135,6.042606578926749,4.692361909488209,3.163689261517459,6.886411863607805,4.904975633401095,0.2388143969247352,3.524172769665307,4.718551943179964,3.3787530522936318,0.7284253792209563,3.2512757017560556,2.2099833673193623,4.119636357556504,5.346842579637209,4.079020857754157,3.239689332578555,2.128591024844812,0.6014809716343846,2.6647875913731713,6.153556246237156,1.0285789930604539,4.106569109895014,2.9236002168092052,1.884501386543576,3.86202351254421,1.766453129356758,2.471685291770764,6.625129078988784,4.295118775158668,1.2122694526465398,4.138300744195642,4.739028988133334,5.6567917035793736,3.954099852418072,3.9201987143595414,2.1144064886539464,3.813664224833339,3.5669534378265295,4.39356972392014,4.075126981418638,0.6763998290477796,1.3724745462763581,3.588499399056263,3.096893277221452,3.809928449717417,3.008081774599564,6.211087023647887,2.03998034080873,4.073735960765064,4.000210965439568,0.6183236337910606,2.6320548142060556,2.383199576130865,2.3684804985132266,3.3645612108667207,5.090418093117572,3.504724046216579,5.836624534979523,4.917937930077134,3.4819154812513964,4.336896376910986,5.175738326903207
3,2.506161879127317,4.478454917612832,2.5916876029961426,2.938566323239232,1.1869554621164842,4.903624445577584,3.6513566635793877,1.76831579989207,6.992803341976906,1.764936035734389,3.940881569792699,2.411960888165956,2.180316801256293,2.4631037527387067,4.496823397634886,1.0753875298293385,2.0560537250424202,3.396856661584304,0.40065229396300395,0.9173309712122774,6.407528438099119,4.144020712855155,5.677607560989254,4.946513841725804,0.717270456836767,4.1347519222989595,6.034760427482148,1.6504694649691227,5.583471777465867,5.887984379922245,3.3890725905460695,4.0391072260367356,4.937626101813345,0.8558152455081904,2.7560896075152916,4.888445067709338,2.07775070198317,-1.867926625220482,4.138533512942376,1.939999573946627,2.501167363783842,7.008226996955062,1.8436107728712208,3.506650476474971,0.6815986032997386,-0.016997151837809477,3.0844907022482926,6.036697203044428,-0.10608135068581082,5.019342923496121,4.977534268302165,0.7313983617407647,3.7773710920638273,2.886647545664953,1.4260724881349371,5.6654237576530875,2.0441578488183687,1.4231901295595515,2.7082127676025145,2.436618041318238,5.500508089300533,5.830027313870345,4.822851676458389,1.981177263952338,4.55314549968455,6.235258564160469,3.714155739024207,2.45135551516345,0.8332268645374525,1.8663417272477258,5.569493696693261,2.423528073633315,2.296939794158477,1.5475527097030857,5.28339417702874,2.3842349104426086,3.5287115543863945,3.0751797014997093,1.5009552944294686,4.53350022309553,1.8876021490976866,3.0153805359797192,2.7453728309332437,5.106928645241326,3.7201280993213435,5.039666713214864,5.9700756495182885,3.4962168121418733,4.230340589567391,4.671275141514226
4,3.8756416897289765,3.938518267883738,0.31434308879531825,3.5783242470293155,3.4459393811597536,3.5911631864500766,2.6218344776649394,0.7965506781640505,5.549258664747424,0.5592461323896929,4.5741479901941595,3.240506363483387,3.9105568326226,1.1231496173291131,3.219407018873575,0.7915162417376557,-0.1493403924954177,2.8337276930145032,1.8776096572023495,0.6145378064530542,4.322811183392636,3.369906289291253,5.842622995760871,4.2485152224370735,-1.1995593915839096,4.2865913414550265,6.733104541531878,1.456234347134073,5.685385771119844,5.951652873982488,2.944759278617335,5.896326486603577,4.0558760101567755,1.1931842678772737,2.128944495976373,2.782453241853566,2.3541087108775076,-0.2496292816503062,3.3911344098503227,3.244365128120989,1.5678119377422146,6.318763335147332,2.2907901068529175,1.8702839827565374,0.27890315843509217,-2.053572638048459,4.993051999624521,6.211737941084636,-1.5410645029753682,4.77693270941976,5.1048464912518785,0.6604028819111836,4.337472690311214,1.773388231941574,1.6070340518218198,5.131097247021759,3.237537194814097,4.061155556955404,3.1108767815749276,2.4970226641395405,6.585759585426009,5.70448483576866,6.834244117168888,3.3175881892221755,4.969782012128228,4.670948163866445,4.59840008092966,3.499156385224305,1.2591374240402247,1.969428561040162,6.891340790655054,4.402872059801805,2.118703420294961,2.0389106805373785,7.049101330087918,2.584755057994574,4.879507579812655,1.7914404039715852,2.5745448613895285,4.428744212528195,3.4621526586972573,2.4945615720979335,4.358891225379642,4.546516037901219,2.9800618431962786,3.9672451368775246,4.574717792719446,3.319509461649493,3.2982180525809732,3.5385266751421476
5,3.4462691669110783,5.921115544149667,0.7894983571804961,5.668407211497298,3.5779457717011325,2.985535700676763,3.409593928959795,1.7089989359576143,5.947523142747512,0.8314779545418441,4.335457023363364,3.323605384175514,3.6338807206612938,0.2722998274811059,3.104379709510164,1.4843387238839272,0.8235087429474295,0.48607510765046136,2.359545497332971,-0.3335022515600988,5.148838986317314,3.2700474891793134,3.80287056046743,3.543202281375207,0.055046513196644,4.608340094919189,6.207212808128589,-0.11700678825866884,6.852964677575754,5.334609803196262,2.9660098979723983,5.1233901826860775,4.349066711971793,-0.9462961048694261,2.9026786181631827,3.1854698132202866,2.7945174504230446,-1.836469687466381,3.9034270738020878,1.485329696505573,0.9365131389277428,7.535719965045141,0.4392290467584028,1.3132708942916003,-0.74738269979236,-1.6341819362517769,4.633463569587191,7.403105105558547,-1.1132495900998485,4.632138675683218,3.6521415959033514,1.1479743195546652,4.393074870684371,0.6109810756955346,2.277503839332974,3.764061378212149,4.338222387160482,4.220630689941228,3.877706917569178,4.9828513822475164,5.927438934400238,6.502787417930802,7.969660873772212,3.8627462667525756,2.934350587280879,5.203946662623392,4.330857890879573,4.700540792808982,1.4460201063362637,2.5206355534134137,5.987805831318916,1.5059167778666116,2.8680810834277577,1.7145449106129078,7.72841785267237,3.3547078991396377,3.4440495888514135,3.126399782442213,2.9013357317348705,1.932683718684849,4.650723154028518,1.8565571295608396,4.507455534540533,6.165458508855692,3.438839326006737,4.558427226747673,5.839374848874709,3.44564174019663,1.3548310584549879,6.379554652083314
6,2.164527991488119,3.572304352070986,0.11886382285288344,6.1392357690824815,2.4138751555077276,2.9619332688261384,4.277697666987368,4.234706242548349,7.6554493614827,0.45314673148365114,5.776879087918388,4.314395541721977,3.4308872897310856,0.7529178254288087,2.9359131202507602,0.3599681111570244,-0.6126239924779691,0.5011279268111728,1.1976546759161373,-0.42887891426242275,4.71466173525392,4.686017447857635,5.074940708555345,4.20533523752538,-0.45652046012331826,4.0537168878343905,6.1518130653855,0.459922838957862,5.654068599236666,6.56012545697052,3.3423300402748866,7.3292468662746835,4.174571031656206,1.1859454317988292,1.6654557885049266,1.2737450931514853,2.3753734645893747,-3.348631968803212,4.286358864063399,2.718818343861446,-0.673952488585541,8.847722799506585,0.8751002507425265,1.620069006169002,-0.5292001178733933,-1.4150188915157116,4.8884851190473935,8.139381811535902,0.37798667779380024,3.789930175021911,5.4013651227306845,0.7677371799363142,3.6205737077398625,1.4182092863818259,1.7984041371129509,2.818113050870112,5.699492323740723,2.4049083766505186,3.661028340421927,4.083735284541508,6.423200989751625,5.50253769914728,6.314372602301208,4.727664910860176,0.05996475294880055,5.237276820246132,4.658026197742469,5.032050637442721,0.25636565523897026,1.3988750497377755,7.31052875943747,1.4074551850494559,4.178345902168355,0.5843879946322299,6.6251093475357505,2.492438854497992,4.589932149012343,5.375694973436777,1.991354287191781,1.94307351017505,5.07706294221571,1.0078288383787453,5.0825716962843694,5.289436789621176,5.073742517296036,3.618416054599632,6.712289117425219,3.8713713980766955,1.0486432276113398,7.603752084671293
7,2.279649787995105,2.2150563668411976,-0.4590827959861228,7.071887302412239,1.4341785198389878,3.48312075666947,3.473653800327668,4.226099407066453,6.902403876369217,-0.6748211846162483,5.899331180992268,4.234344487812552,3.844964645771998,0.2887824730330043,3.3628433855371433,-0.23827014282176656,0.02613055595672506,-0.46879679937217505,1.2296976184215318,0.307382347026537,4.022646665605309,3.3773699910003807,5.299251071168157,3.8672244953349324,-0.2937004748958524,2.71861332242117,5.323621548283941,3.497630807832529,5.4830628726357205,7.45538735271521,3.2201737192713034,5.909792966327098,5.533498103229766,1.9566290730266507,3.422073223752887,-0.41284450340123724,0.24120404189619865,-3.1912479191589993,6.221846457900505,1.4876314907301824,0.06374766229310347,9.083366306002176,0.1468031513697441,3.113543816150907,-1.3827964543786382,-2.3114953995787655,4.302846865648598,10.515870693206317,0.062325036448804605,2.7985167377952744,5.763886201419759,0.3339967824214719,0.6622998489366985,2.6132804542338453,2.2841627981662613,3.2529758650477745,5.342495832840993,0.6017497626976245,2.0610265777187076,2.6120200673948206,6.731917878739704,4.788909026623513,7.237740406895244,3.539534846312885,2.1844523584397604,5.261473857532958,5.438589311867106,5.729560192219347,0.48541313955760534,0.8845509174385737,7.3073654538357715,0.8875163535877106,4.617953164981533,-1.3779049613676992,6.817336021107146,1.7470290642323363,3.768260463950151,3.5876202341364514,0.5883740767587511,1.8042137541683387,6.06874459424158,1.392902142609258,4.192120735038504,4.913562930800004,4.6616406416741825,3.288881944471537,8.279944227239094,3.377583924854021,1.9901781269991712,8.003194162963966
8,2.732615448884512,2.0055816936495106,1.167692643536357,6.225204271231336,1.7178878111281617,3.072838887608865,4.321378370983955,5.441056186266604,7.375070255181283,-1.0728335999187906,6.182242025796545,1.5728546604598406,4.070454052059174,1.1024690521701737,4.157358301212725,0.4804737030863172,1.161682711365854,-2.143542425873507,3.0079041340472306,1.4348951262595984,2.9345324370720154,3.1521045646591896,6.069033419034929,5.608257322438946,0.5795277389206408,3.1273179078795015,5.984104126328131,2.498691330945704,7.3037984847388175,8.500052155705054,4.298383753292674,7.325939318653882,4.175421939921254,0.37386393212219854,2.645437300711041,-0.9703677202622739,0.2231314318184805,-1.5591771045537937,5.996404447022771,1.7809170965538368,-0.2468970907256514,6.349783636645519,0.15242263284273294,3.812067816384584,-0.4223859001466944,-1.2593776923497815,6.339255599003122,10.054917448263,-0.7178347023249994,1.509858978778305,6.5082172667138085,-0.18834010989077524,2.261355126115836,3.9672658969583843,0.17259580770029692,3.625068343176378,4.950479746821636,2.2677032879180907,3.944968014932067,1.9552908553719595,6.732665299545859,6.428055181838326,6.60405500265208,2.337047927208703,1.987806867429771,6.087901224727952,4.211387140997544,6.847476825492392,0.7511551733385494,2.5689461338081427,7.9091479404055445,0.6779357503146801,3.7947205368431733,-1.0881510613076977,9.032283547815037,2.3447034907007267,4.380068196996165,2.6045977643307414,0.4345514902106644,1.9558885317372072,5.701851574737241,0.3428218838388155,5.296943649869093,4.72921521961057,5.131810409890386,3.7428681981896235,9.040613885955098,4.09532070050604,1.6300274135438864,8.87198706733519
9,4.249131255267842,1.9506759691582132,0.9769855358776824,7.038937342789228,2.4218250470863736,4.498596153192475,3.633924391735623,5.009539838173364,7.673000459181183,-0.5391823492379545,6.9348556287628265,2.16157055965433,4.805057763590054,1.3897955437084932,3.205108908275621,-0.16027669950225887,-0.04913865260432311,-1.2401504711391742,1.4433991421449508,3.2840614761814075,2.0403687286922607,1.4566442005459084,6.18013329884021,5.271899930341111,-0.09678112125371219,3.554736228911781,5.960760460385223,2.0798907650476264,7.340103526695334,9.110893939390317,4.160508894147562,5.84825837219367,3.3151461468725674,0.6717864759729584,3.1117752965403374,-2.3825599834404714,-1.404349377393402,-0.28687200023825654,6.5461021097230985,0.6209143156720965,0.3207359510857995,6.822476082068107,0.5297054854789078,4.497184470904941,-1.114220134417199,-1.896575201808784,5.610119950061066,9.292822756363469,-1.687780369757685,1.995677687010137,6.636192953239637,-0.5418270147598352,1.7937753442262088,4.451641719242552,1.6606678331480487,2.7303035487543768,5.5698657835632135,0.9317281345245131,1.9524784700722628,1.2733173997033718,5.428761648770376,6.28378935838844,7.526316338185517,2.5015548045934897,1.3452553555010918,5.789478951951325,3.3639954245620594,4.80592995326739,0.8442089338670874,0.846727411262911,7.85082405841795,-0.2451795129362282,1.5775039407250808,0.02374895086811013,8.376142421758551,1.9474354949978083,4.23982712372151,3.17079541089612,1.1545904382400012,1.356367436018682,6.421413340819173,-0.22204531714133113,4.318356148854411,3.135377860669563,6.338200014168309,2.453664436942439,6.813221332294759,3.856484918759272,1.2280768191408538,6.446210860895672
